date,bases,open_access_bases,bytes,open_access_bytes
"09/12/2016",5888349622830301,3611929379435767,3565024515444677,2301921658620973
"09/13/2016",5890312130022330,3613655488618648,3566118767006978,2302897056215046
"09/14/2016",5893867467152431,3617171909223013,3568057010385858,2304815342755176
"09/15/2016",5899007803269826,3621294179392632,3570800266618886,2307113014776009
"09/16/2016",5900154286051246,3622440662174052,3571421840993602,2307734589150725
"09/17/2016",5900878458179533,3623164834302339,3571867357099626,2308180105256749
"09/18/2016",5901860670421589,3624147046544395,3572463859396608,2308776607553731
"09/19/2016",5906309488679429,3627756575751805,3575110188430901,2310947702496113
"09/20/2016",5913893123974076,3629876841415844,3579498618798991,2312426849419996
"09/21/2016",5920190856920487,3633839514830735,3582319016351630,2314004978248795
"09/22/2016",5927556172591862,3641091715013411,3585266058294282,2316893600868513
"09/23/2016",5931738071370510,3643251387154901,3587282615199008,2317905473551333
"09/24/2016",5932128412073448,3643641727857839,3587477355800602,2318100214152927
"09/25/2016",5932619267601258,3644132583385649,3587733432309323,2318356290661648
"09/26/2016",5937622149702303,3649135465486694,3590648305453719,2321271163806044
"09/27/2016",5949510290982315,3658968796778886,3596371024387027,2326345790071831
"09/28/2016",5980109324682935,3673984232929254,3611272446478692,2334156869625113
"09/29/2016",5984105399055959,3677980307302278,3613234643561233,2336119066707654
"09/30/2016",6010536019775208,3704410928021527,3623418968790671,2346303391937092
"10/01/2016",6027816970876834,3714488290882395,3631256910408139,2350452032530436
"10/02/2016",6032442526749505,3714710179670942,3633625782153272,2350590631838146
"10/03/2016",6041901043209431,3718711648740014,3638743437148148,2352948418037769
"10/04/2016",6047917270848127,3723312708905330,3642179691070823,2355711475820680
"10/05/2016",6059449963991819,3729229092205797,3648435860840440,2359363830127914
"10/06/2016",6086196856071253,3742426391735416,3663331859178244,2367444730201522
"10/07/2016",6090781545106991,3745697487715554,3665930564812522,2369454399183676
"10/08/2016",6096920627853898,3751473105098792,3669082098873749,2372405796487686
"10/09/2016",6106584620239493,3753756537114096,3674061509276898,2373608651783970
"10/10/2016",6108909138825242,3755944662111927,3675121958978977,2374594277403665
"10/11/2016",6115681209037176,3760374616498063,3678782985579685,2377107721573106
"10/12/2016",6199242757757345,3765208157879909,3705211538801510,2379544948730947
"10/13/2016",6355188205649191,3775259491129994,3758076990945847,2387141938264871
"10/14/2016",6822627994481230,3776276497216309,3895570846451459,2387780616139870
"10/15/2016",6825101835980073,3777955997636052,3897003360954045,2388844788331497
"10/16/2016",6827642093501474,3778663565345494,3898265255772957,2389264984950261
"10/17/2016",7467416160108630,3780065203756653,4083957718160729,2390077883577575
"10/18/2016",8200296823590507,3784312550114494,4296156088504454,2393240626896063
"10/19/2016",8203984708069370,3787327523680963,4298119248316177,2394894923511724
"10/20/2016",8211168206154952,3789584139050044,4301563516875628,2396225383948771
"10/21/2016",8371698355985146,3793949008204794,4350191807121996,2399152509575495
"10/22/2016",8376163941789315,3798414594008963,4353035320897686,2401996023351185
"10/23/2016",8376845836882889,3799096489102537,4353362445681981,2402323148135480
"10/24/2016",8385397309924592,3801494394508202,4357694108036878,2403739479864014
"10/25/2016",8392970397636153,3808989779012881,4360730507839602,2406739277530497
"10/26/2016",8484255965783869,3810933778805370,4401950681283259,2407852911197676
"10/27/2016",8508421320051052,3821124728385177,4412297542520506,2413414288077798
"10/28/2016",8515217276294591,3825187666808676,4416346056487888,2416011397546524
"10/29/2016",8521880473711384,3831850864225469,4420951017979284,2420616359037920
"10/30/2016",8522493197990929,3832463588505014,4421312638276994,2420977979335630
"10/31/2016",8533067799313794,3838308170877402,4427256422856475,2424463390181792
"11/01/2016",8543347175101170,3843532497565460,4432529652476617,2427352355032704
"11/02/2016",8546369786474155,3845013432468045,4434103275342958,2428122853329899
"11/03/2016",8553961064481158,3852604710475048,4436963513302808,2430983091289749
"11/04/2016",8555826943357288,3854470589351178,4437992071846149,2432011649833090
"11/05/2016",8700845114145625,3855509076935946,4507221217238326,2433649070793617
"11/06/2016",8701448570830014,3856112533620335,4507596620584252,2434024474139543
"11/07/2016",8708868514246609,3860137643839050,4511239076983986,2436065470673393
"11/08/2016",8718105999601454,3869369824920879,4515815649255071,2440639478617535
"11/09/2016",8723859767038976,3875097186598433,4518594004849983,2443405319936236
"11/10/2016",8724807258324218,3876044677883675,4519131491516237,2443942806602490
"11/11/2016",8739676658352973,3890914077912430,4527045966109697,2451857281195950
"11/12/2016",8740772833637626,3892010253197083,4527643116373191,2452454431459444
"11/13/2016",8742138744461248,3893376164020705,4528258471192660,2453069786278913
"11/14/2016",8759026242170159,3910263661729616,4538762237455623,2463573552541876
"11/15/2016",8762414688521627,3913245372141124,4540816686816161,2465324779088074
"11/16/2016",8783779090426146,3934500431117403,4553822198188720,2478249993642846
"11/17/2016",8787195161353759,3937776643653850,4555599330646516,2479956949740204
"11/18/2016",8791201790917359,3941015285109110,4557468928394441,2481433859733346
"11/19/2016",8793088052452469,3942513069968702,4558558680474782,2482330232684071
"11/20/2016",8793686350640667,3942977470257322,4558914384246654,2482615605960234
"11/21/2016",8799240026206089,3946312846485842,4562251932124356,2484529808846399
"11/22/2016",8803919560919604,3948386061041717,4564379350992793,2485719730153063
"11/23/2016",8817846901161550,3953694049261703,4571423798360630,2488446882503139
"11/24/2016",8831794513729653,3955925420769312,4578733844250033,2489837164792573
"11/25/2016",8835370649168457,3958008901296852,4580748347832231,2491085223273722
"11/26/2016",8843728190526491,3966366442654886,4585820440778184,2496157316219675
"11/27/2016",8844634260041838,3967272512170233,4586377220182920,2496714095624411
"11/28/2016",8848081927291855,3969962641237182,4588266690763924,2498211382230120
"11/29/2016",8851351570465883,3972920100066391,4590055938391979,2499842515253618
"11/30/2016",8868196342395847,3975547923491054,4597343273358125,2501202289335263
"12/01/2016",8893262679383748,3979784433872909,4608150434670733,2503520208392340
"12/02/2016",8902751395802793,3986428721732464,4612770595636387,2507043699416383
"12/03/2016",8907349771159734,3990232868062829,4614687731767524,2508680755981560
"12/04/2016",8909170301658014,3990936823424646,4615581716826165,2509120123316108
"12/05/2016",8913274209184078,3993513888430791,4617857325649396,2510682374837887
"12/06/2016",8916592744566788,3996207420017682,4619803855832742,2512255653811139
"12/07/2016",8992759918600943,4009346064582767,4653818831690203,2518735902699551
"12/08/2016",8997760170294730,4013088483164600,4656842264440281,2521154839361142
"12/09/2016",9006692491867458,4022020804737328,4662241648490180,2526554223411041
"12/10/2016",9008188220044689,4023386658861797,4662965596688356,2527240946658677
"12/11/2016",9008980371604174,4024178810421282,4663938569495984,2528213919466305
"12/12/2016",9012796392461977,4027994831279085,4666086575859491,2530361925829812
"12/13/2016",9020547108394236,4032758146679198,4670245144060988,2532906824909641
"12/14/2016",9114120376542861,4034916339433746,4717570666836760,2534097343877257
"12/15/2016",9120393971714632,4040203534136325,4720633967906491,2536611345007101
"12/16/2016",9124666334574599,4043489997061742,4722787285723769,2538464396238823
"12/17/2016",9128520462987879,4047113597870814,4724351663322217,2539935930541206
"12/18/2016",9131499500991027,4050092635873962,4726286045633248,2541870312852237
"12/19/2016",9133415280420432,4052008415303367,4727493065611602,2543077332830591
"12/20/2016",9139274425077688,4057327039374295,4730873193928643,2546211992326237
"12/21/2016",9143470112488081,4061427543729080,4732561858164938,2547854742710960
"12/22/2016",9147285981585533,4063893854389324,4734746278861362,2549330367513074
"12/23/2016",9167092416874078,4065866093465339,4743726153847055,2550826949859630
"12/24/2016",9168592125652081,4067365802243342,4744487447602936,2551588243615511
"12/25/2016",9168958069720952,4067731746312213,4744657319445244,2551758115457819
"12/26/2016",9169792635442363,4068566312033624,4745241642860011,2552342438872586
"12/27/2016",9173556083403194,4072329759994455,4748005948860390,2555106744872965
"12/28/2016",9177060493842120,4075834170433381,4750472811859419,2557573607871994
"12/29/2016",9178842591144980,4077616267736241,4751570028286980,2558670824299555
"12/30/2016",9180040082443952,4078813759035213,4752196159969789,2559296955982364
"12/31/2016",9184068964405941,4082842640997202,4754503514008724,2561604310021299
"01/01/2017",9190493701859814,4089267378451075,4758373757301433,2565474553314008
"01/02/2017",9191605547107433,4090271697619454,4758954476398065,2566027053308808
"01/03/2017",9207407392436056,4105966016868837,4767946304694377,2574987052969519
"01/04/2017",9210768309595885,4108576401042558,4769865294444583,2576411682292706
"01/05/2017",9213869061208927,4110140242690265,4771818323364570,2577353307754838
"01/06/2017",9215291936114382,4111563117595720,4772614082337628,2578149066727896
"01/07/2017",9219585591683268,4115416029326406,4774833447922729,2580207774660358
"01/08/2017",9221094967461502,4116925405104640,4775719912414731,2581094239152360
"01/09/2017",9222628300061294,4118458737704432,4776747531713903,2582121858451532
"01/10/2017",9227001030084870,4122733132462720,4779162085391796,2584469782567769
"01/11/2017",9233327327181452,4128587518971175,4782955313094784,2587944713614370
"01/12/2017",9242485263690463,4137312486841306,4786395417402899,2591187315755499
"01/13/2017",9247934539477959,4142761762628802,4789124061297070,2593915959649670
"01/14/2017",9250693835623353,4145521058774196,4790657482875545,2595449381228145
"01/15/2017",9252300815950087,4147128039100930,4791624015698288,2596415914050888
"01/16/2017",9253261179334801,4147953413265344,4792171190692932,2596905416264812
"01/17/2017",9493645814367136,4157224952354141,4864923636724593,2601991420081700
"01/18/2017",9502277698883628,4165856836870633,4870239981990317,2607307765347424
"01/19/2017",9514001946563292,4170400281808390,4875160653238969,2610133987598794
"01/20/2017",9522911940779739,4179310276024837,4879928284286530,2614901618646355
"01/21/2017",9523916973941056,4180315309186154,4880666693327003,2615640027686828
"01/22/2017",9525032741612472,4181431076857570,4881700869002831,2616674203362656
"01/23/2017",9530875904676400,4187274239921498,4884667558348629,2619640892708454
"01/24/2017",9533382163258786,4189780498503884,4886140794656917,2621114129016742
"01/25/2017",9539893246558300,4193849308596248,4889733319267470,2623408325202040
"01/26/2017",9544531662410819,4198487724448767,4892248909263956,2625923915198526
"01/27/2017",9550805207740481,4204478184835037,4895602097545986,2629121500388181
"01/28/2017",9553725981290498,4207398958385054,4897045736929704,2630565139771899
"01/29/2017",9556164964949506,4209837942044062,4898158686619217,2631678089461412
"01/30/2017",9560531457638702,4214159106175208,4900461000520019,2633959241325534
"01/31/2017",9563751999511578,4217241491082084,4902181576752009,2635616674231587
"02/01/2017",9572318119976910,4225807611547416,4906774648595586,2640209746075164
"02/02/2017",9573384511207273,4226851606828723,4907282092268607,2640707800150928
"02/03/2017",9577158812660842,4230625908282292,4912471381363285,2645897089245606
"02/04/2017",9578274832774081,4231741928395531,4913077172880037,2646502880762358
"02/05/2017",9579513321411641,4232980417033091,4913697263805729,2647122971688050
"02/06/2017",9587308677916207,4240775773537657,4917790888990842,2651216596873163
"02/07/2017",9606239494449793,4245750975241743,4924369000818627,2654088027538813
"02/08/2017",9611640287812451,4251151768604401,4927211441731050,2656930468451236
"02/09/2017",9620641558997961,4260153039789911,4931688396962486,2661407423682672
"02/10/2017",9632364706798343,4271865054077291,4938640213810737,2668351251511217
"02/11/2017",9633573706117731,4273074053396679,4939376452584698,2669087490285178
"02/12/2017",9635187718200427,4274688065479375,4940455670140959,2670166707841439
"02/13/2017",9639561840862278,4278978417795026,4943140575423151,2672800115156155
"02/14/2017",9645089722478630,4284482481396762,4946233960306161,2675880716547003
"02/15/2017",9651905268890293,4291298027808425,4949814715331725,2679461471572567
"02/16/2017",9655503871604487,4294814765467145,4951723469976857,2681346349141995
"02/17/2017",9659137791046056,4298448684908714,4953875614709126,2683498493874264
"02/18/2017",9660482198240918,4299793092103576,4954736506554808,2684359385719946
"02/19/2017",9661519747251297,4300830641113955,4955338019545481,2684960898710619
"02/20/2017",9663801330534996,4303112224397654,4956751260396641,2686374139561779
"02/21/2017",9683182241176628,4313870459341681,4966111985204189,2691901164270279
"02/22/2017",9686295165510064,4316983383675117,4967840203843736,2693629382909826
"02/23/2017",9691285157627780,4321973375792833,4970809165097282,2696598344163372
"02/24/2017",9695852264586533,4326443265400202,4973350897284303,2699087730317339
"02/25/2017",9697407119654850,4327998120468519,4974288930772944,2700025763805980
"02/26/2017",9699291098068770,4329882098882439,4975235257100033,2700972090133069
"02/27/2017",9706725883949804,4333822643908969,4978748674545865,2702895702803133
"02/28/2017",9714322403419382,4341419163378547,4983158594218651,2707305622475919
"03/01/2017",9727952858729348,4355049618688513,4990290956267622,2714437984524890
"03/02/2017",9730570111660596,4357666871619761,4991728511644066,2715875539901334
"03/03/2017",9784136545371101,4411233305330266,5006808028919259,2730955057176527
"03/04/2017",9785593129580572,4412689889539737,5007486193426689,2731633221683957
"03/05/2017",9787473392354602,4414570152313767,5010751080378787,2734898108636055
"03/06/2017",9788609547872012,4415706307831177,5011325835420197,2735472863677465
"03/07/2017",9794334992776592,4421431752735757,5013556163663053,2737703191920321
"03/08/2017",9801624218663237,4428720978622402,5017156635666154,2741303663923422
"03/09/2017",9812406495309320,4439503255268485,5022667341100443,2746814369357711
"03/10/2017",9813645623190340,4440201689427116,5023403338715043,2747347574857275
"03/11/2017",9815058557025885,4441614623262661,5024183509318152,2748127745460384
"03/12/2017",9817568274166955,4444124340403731,5025457711237991,2749401947380223
"03/13/2017",9827400155233025,4448617178195761,5030227052734879,2751660548234204
"03/14/2017",9832786442010495,4454003464973231,5033267557582470,2754701053081795
"03/15/2017",9834945931189968,4456162954152704,5034437299103825,2755870794603150
"03/16/2017",9886339030647404,4459971052133983,5049431573495976,2757622859533281
"03/17/2017",9891913611908460,4465545633395039,5052304247688568,2760495533725873
"03/18/2017",9894465422915645,4468097444402224,5053738561984691,2761929848021996
"03/19/2017",9896288519262180,4469920540748759,5054858669350005,2763049955387310
"03/20/2017",9900835161394150,4474282561295323,5057351542711840,2765480605871984
"03/21/2017",9904633456251471,4478080856152644,5059564881317052,2767693944477196
"03/22/2017",9907633955852183,4481081355753356,5061369730313370,2769498793473514
"03/23/2017",9911851642623905,4485299042525078,5063508868012726,2771637931172870
"03/24/2017",9914716804166336,4487381352302121,5065129794472221,2772872789023681
"03/25/2017",9917153972869235,4489818521005020,5066336101152227,2774079095703687
"03/26/2017",9917426640146002,4490091188281787,5066477437235776,2774220431787236
"03/27/2017",9919314719343889,4491979267479674,5067473742103116,2775216736654576
"03/28/2017",9922182201877146,4494648919468249,5069057418064168,2776666457680188
"03/29/2017",9967931878922173,4498335317042239,5081485598847408,2778729215559576
"03/30/2017",9974418581427675,4504213361510238,5085247339926813,2782080874573205
"03/31/2017",10007797191957788,4515820664598767,5097873007086132,2788329329141013
"04/02/2017",10007858627179880,4515882099820859,5097913065340494,2788369387395375
"04/03/2017",10029354464065809,4534256585760876,5108557111268422,2797710343846243
"04/04/2017",10036936311366101,4541838433061168,5112258396477872,2801411629055693
"04/05/2017",10554592050634122,4549241938534668,5264316426441650,2805314645566046
"04/06/2017",10559941291856428,4554591179756974,5267057711622658,2808055930747054
"04/07/2017",10565688860405719,4557192320617253,5270088410415396,2809514228252096
"04/08/2017",10574727955923447,4566231416134981,5273696603472264,2813122421308964
"04/09/2017",10575097050360755,4566600510572289,5273868152316376,2813293970153076
"04/10/2017",10577531820385795,4569035280597329,5275139240799316,2814565058636016
"04/11/2017",10589233722112786,4580154554983687,5280943400997911,2820109882364284
"04/12/2017",10711817365261243,4583185369461215,5342827314635669,2821637136798745
"04/13/2017",10919683169587556,4593152324088554,5403927422032402,2827005783855825
"04/14/2017",10922097488002013,4595566642503011,5405540987650783,2828619349474206
"04/15/2017",10923082525357176,4596551679858174,5406146605339063,2829224967162486
"04/16/2017",10923489062654826,4596958217155824,5406385523128953,2829463884952376
"04/17/2017",10923797360582798,4597266515083796,5406567100144266,2829645461967689
"04/18/2017",10929348292925851,4602817447426849,5409673798667320,2832752160490743
"04/19/2017",10948878876840669,4606933168518093,5418753172459344,2834805057135042
"04/20/2017",10962888739256002,4613833070736303,5425364556406236,2838212652921322
"04/21/2017",10972855537474100,4623799868954401,5428359511381976,2841207607897062
"04/22/2017",10975266143412842,4626210474893143,5429667678705530,2842515775220616
"04/23/2017",10976380023761557,4627324355241858,5430238342490695,2843086439005781
"04/24/2017",10983822152124380,4631757161160525,5433353321790956,2845494287940429
"04/25/2017",10986652019719546,4634587028755691,5435398672415716,2847539638565189
"04/26/2017",10990186923652216,4637504721334311,5437150245146928,2848853453902380
"04/27/2017",10995399350981769,4642717148663864,5439869344255652,2851572553011104
"04/28/2017",11002436343122454,4649754140804549,5444260764279533,2855963973034985
"04/29/2017",11005395777094815,4652713574776910,5445851787950182,2857554996705634
"04/30/2017",11009646868281313,4656964665963408,5448043458126310,2859746666881762
"05/01/2017",11017206426500728,4664524224182823,5452607428129643,2864310636885095
"05/02/2017",11021914162407834,4669231960089929,5455105718159662,2866808926915114
"05/03/2017",11035807400329189,4683125198011284,5462388652021606,2874091860777058
"05/04/2017",11094944964861862,4689236805522057,5485022667612157,2877235852548444
"05/05/2017",11098617401963957,4692833676795048,5486676489304450,2878856218308803
"05/06/2017",11099815061488062,4694031336319153,5487250455872968,2879430184877321
"05/07/2017",11100210284000248,4694426558831339,5487509672205526,2879689401209879
"05/08/2017",11102478840802781,4696695115633872,5488779424001066,2880959153005419
"05/09/2017",11123235287428600,4716761961266687,5496453717479642,2888310882091066
"05/10/2017",11127222797973851,4720311976763442,5498513992102946,2890071540978180
"05/11/2017",11134261108415625,4726122878895886,5502197636676565,2893472517210578
"05/12/2017",11137094030724285,4728955801204546,5503776546451344,2895051426985357
"05/13/2017",11140595692525992,4732457463006253,5505409046702578,2896683927236591
"05/14/2017",11141436732215934,4733298502696195,5505966043980397,2897240924514410
"05/15/2017",11144830207640862,4736691978121123,5507862851386154,2899137731920167
"05/16/2017",11151043575549190,4742905346029451,5511676725927082,2902951606461095
"05/17/2017",11155072218496839,4746900586577394,5513867596358086,2905135901330357
"05/18/2017",11185440933124318,4777109073991161,5523149477609893,2914362600877726
"05/19/2017",11191429176238321,4783097232135361,5526726403389099,2917939347649543
"05/20/2017",11195972617588860,4787640673485900,5529704036670878,2920916980931322
"05/21/2017",11200312713704785,4791980769601825,5532488275216121,2923701219476565
"05/22/2017",11209893066162664,4801561122059704,5538634958880795,2929847903141239
"05/23/2017",11214778473963452,4805770118973220,5541067587162007,2931994380256827
"05/24/2017",11824080325465195,4809533217459515,5710072409442602,2933547020127974
"05/25/2017",11910074043547294,4811853009914114,5731208674839537,2934824960351144
"05/26/2017",11913768662304168,4815547628670988,5733260211100904,2936876496612511
"05/27/2017",11916346636811003,4818125603177823,5734171751745879,2937788037257486
"05/28/2017",11917157362934880,4818936329301700,5734579242005907,2938195527517514
"05/29/2017",11920565039070150,4822344005436970,5736224690916678,2939840976428285
"05/30/2017",11927196148521111,4828975114887931,5739865262203196,2943481547714803
"05/31/2017",11931097374677103,4832876341043923,5741958424464086,2945574709975693
"06/01/2017",11944036236988600,4837997490866670,5747231919231560,2948562384068518
"06/02/2017",11952532934259570,4840767061816801,5750011750381839,2949834688149562
"06/03/2017",11953804932580395,4842039060137626,5750795275392184,2950618213159907
"06/04/2017",11954494880560859,4842729008118090,5751267356528136,2951090294295859
"06/05/2017",11964533704196213,4852763865300722,5757014036166427,2956836150319238
"06/06/2017",11965681441455252,4853911602559761,5757720447603881,2957542561756692
"06/07/2017",11972106449454732,4859920248965901,5761539414873465,2961189832781371
"06/08/2017",12007337608682507,4867103549922104,5779607758142672,2967273827547801
"06/09/2017",12012947807668207,4870589140766768,5782257433206347,2968987893972838
"06/10/2017",12013691933235856,4871333266334417,5782608899348275,2969339360114766
"06/11/2017",12014378504223493,4872019837322054,5782995475475693,2969725936242184
"06/12/2017",12017902410654242,4875073410228363,5785017163969938,2971538872156092
"06/13/2017",12025025241190680,4882196240764801,5788629666629042,2975151374815196
"06/14/2017",12030013341312916,4887184340887037,5791234540826551,2977756249012705
"06/15/2017",12038506774442140,4895677774016261,5795550399587433,2982072107773587
"06/16/2017",12043469747234554,4900427174449920,5797919037348777,2984352086996650
"06/19/2017",12053402422497872,4909425190620038,5802629648365543,2988893965209989
"06/20/2017",12060702004703207,4916724772825373,5805809544699000,2992073861543446
"06/21/2017",12065780053129578,4921802821251744,5808346844971871,2994611161816317
"06/22/2017",12071664903709192,4927687671831358,5811373134969364,2997637451813810
"06/23/2017",12091627556802466,4929716887128103,5820591955228245,2998807133101510
"06/24/2017",12095218588793901,4933307919119538,5822996836248801,3001212014122066
"06/25/2017",12104588096315410,4942677426641047,5829624768693705,3007839946566970
"06/26/2017",12107231092255247,4945320422580884,5830790650670394,3009005828543659
"06/27/2017",12249106147993003,4950394658680378,5861527830503470,3011851366348611
"06/28/2017",12335344557360858,4955124434841998,5885663849013315,3014411363474914
"06/29/2017",12340835901103955,4957363947068909,5887992820305763,3015492052977326
"06/30/2017",12368746688618847,4965918768942251,5897747209833672,3019822365330960
"07/01/2017",12376594196780099,4973766277103503,5901940794748692,3024015950245980
"07/02/2017",12377188658740958,4974360739064362,5902202039962240,3024277195459528
"07/03/2017",12385379307294726,4982551387618130,5906841003637599,3028916159134887
"07/04/2017",12387032160208311,4984204240531715,5907671849156670,3029747004653958
"07/05/2017",12390167504152384,4987339584475788,5909394560469779,3031469715967067
"07/06/2017",12396779937561148,4993952017884552,5913152390010385,3035227545507673
"07/07/2017",12402415172339710,4999587252663114,5916336162216089,3038411317713377
"07/08/2017",12404363117992110,5001535198315514,5917231435724913,3039306591222201
"07/09/2017",12407111327966374,5004283408289778,5918666006243407,3040741161740695
"07/10/2017",12411653914599207,5008825994922611,5922120226320173,3044195381817461
"07/11/2017",12415224776140063,5012396856463467,5923912457656473,3045987613153761
"07/12/2017",12419627671306988,5016799751630392,5926981184586354,3049056340083642
"07/13/2017",12428735070778996,5025907151102400,5931988223705583,3054063379202871
"07/14/2017",12560102617024670,5029656302838772,5969762498916584,3055824976050709
"07/15/2017",12564379965963460,5033933651777562,5971728516111979,3057790993246104
"07/16/2017",12569363272774289,5038916958588391,5974192120592925,3060254597727050
"07/17/2017",12581606104326441,5046212147229717,5981134456394445,3063808089222651
"07/18/2017",12586980698807108,5051586741710384,5983984130085413,3066657762913619
"07/19/2017",12601047700183918,5065653743087194,5990627367350032,3073301000178238
"07/20/2017",12611025705163722,5074694541771798,5995639936783122,3077824017475602
"07/21/2017",12614245861337978,5077914697946054,5997243390237811,3079427470930291
"07/22/2017",12616094683919040,5079763520527116,5998074978637416,3080259059329896
"07/23/2017",12616334739072681,5080003575680757,5998213774208039,3080397854900519
"07/24/2017",12621969826091969,5085638662700045,6001289006226995,3083473086919475
"07/25/2017",12627741057632077,5091199825266993,6004678707673057,3086734459107976
"07/26/2017",12630766508890795,5094046308130249,6006296313842401,3088273138928643
"07/27/2017",12634267301917478,5097547101156932,6008521092288851,3090497917375093
"07/28/2017",12680077096406223,5102667949560341,6035189653868959,3093382195238592
"07/29/2017",12680976367254292,5103567220408410,6035709878864414,3093902420234047
"07/30/2017",12690322512986892,5112913366141010,6040304397168890,3098496938538523
"07/31/2017",12703900429039404,5126491282193522,6046874617732820,3105067159102453
"08/01/2017",12709273538100844,5131864391254962,6050866266670670,3109058808040303
"08/02/2017",12721726395778110,5144317248932228,6057659867730739,3115852409100372
"08/03/2017",12728100512334727,5150691365488845,6061072941084767,3119265482454400
"08/04/2017",12728604033152592,5151194886306710,6061367311515524,3119559852885157
"08/05/2017",12730940411026769,5153531264180887,6062890826313683,3121083367683316
"08/06/2017",12731759900243775,5154350753397893,6063529631213582,3121722172583215
"08/07/2017",12735570780525808,5158161633679926,6065338794062494,3123531335432127
"08/08/2017",12857933610575028,5160085513663737,6100258194882008,3124652448550599
"08/09/2017",12862211976477465,5164363879566174,6102590909251689,3126985162920280
"08/10/2017",12872593204502313,5174745107591022,6107325125101447,3131719378770038
"08/11/2017",12888181666777948,5190333569866657,6114911239878304,3139305493546895
"08/12/2017",12888423888493553,5190575791582262,6115046917459738,3139441171128329
"08/13/2017",12890387669811933,5192539572900642,6115868893408087,3140263147076678
"08/14/2017",12895908416448964,5197132301623015,6118336813284421,3142293785539546
"08/15/2017",12904969570628853,5204690969399403,6123172743095566,3146438510262357
"08/16/2017",12915598787389400,5215292515314120,6130175628019289,3153427435737553
"08/17/2017",12918803644101914,5218497372026634,6131831409367623,3155083217085887
"08/18/2017",12923750775072154,5223194470162796,6134339506071373,3157464200918593
"08/19/2017",12925658892130532,5225102587221174,6135275130747403,3158399825594623
"08/20/2017",12925863775787396,5225307470878038,6135393455774325,3158518150621545
"08/21/2017",12932273365814149,5230084261198983,6138862893233805,3160858034363274
"08/22/2017",12943611674583209,5241422569968043,6144994579744086,3166989720873555
"08/23/2017",12954905942733055,5252716838117889,6152258279790124,3174253420919593
"08/24/2017",12963463712623170,5259696465715747,6157035487897332,3178123237510893
"08/25/2017",12967013078027866,5263245831120443,6158820560050251,3179908309663812
"08/26/2017",12969076530208992,5264015922646069,6160150008511332,3180321480973213
"08/27/2017",12970381436554527,5265320828991604,6160766199806804,3180937672268685
"08/28/2017",12976410636662934,5269503206723633,6164026191402114,3182976627983114
"08/29/2017",12979761427134615,5272853997195314,6166112164896598,3185062601477598
"08/30/2017",12993488368895926,5277400169980283,6173221397125831,3187620759969557
"08/31/2017",13001267244284883,5285179045369240,6177522825611494,3191922188455220
"09/01/2017",13021092638004215,5301196565175998,6187169635543449,3200067815942594
"09/02/2017",13025608129411479,5301473037392625,6189259691553812,3200310072653193
"09/03/2017",13028172275506371,5301754231110334,6190340352197134,3200450746722419
"09/04/2017",13030990374410309,5303533845126552,6191975585043532,3201345377461728
"09/05/2017",13035863429384953,5308406900101196,6194871560013353,3204241352431549
"09/06/2017",13041540652727220,5313040033529263,6198185124796013,3206805823427217
"09/07/2017",13052062217710474,5323471027557107,6203057437258920,3211643019838116
"09/08/2017",13056959145575435,5327616301019448,6205751802711377,3213784970546557
"09/09/2017",13059373365271457,5329562377139070,6207125577660402,3214818069555495
"09/10/2017",13061044376171096,5330534139377469,6208079279739235,3215267946382250
"09/11/2017",13080669621683452,5344260950636045,6217055908005187,3221352544791888
"09/12/2017",13108491794639202,5350970773585434,6229919029868739,3224942797403278
"09/13/2017",13115577360041174,5354190894666828,6232996912650595,3226613686098124
"09/14/2017",13126667184577098,5362637684793419,6239119225271015,3231242033561308
"09/15/2017",13132467246860052,5367898756478703,6242477070764044,3234199754125405
"09/16/2017",13146241560846954,5381129516246355,6247000167129628,3238320541154070
"09/17/2017",13147746916121474,5381558948895755,6248002481168779,3238530923875527
"09/18/2017",13170403608425568,5387949615894443,6255948993181143,3241545138836113
"09/19/2017",13177918172349329,5394556826546445,6259992097646315,3245061387562562
"09/20/2017",13204493096416736,5405718962054289,6270937441221484,3251629172185251
"09/21/2017",13214365498252210,5415193559402179,6277682234679007,3258142937915330
"09/22/2017",13230712279597576,5419396646283679,6283556190848257,3260400204166927
"09/23/2017",13239514917762021,5422854421400228,6287451251337806,3262417081527684
"09/24/2017",13241638936042556,5424576272031883,6288465593721639,3263185148567151
"09/25/2017",13274784806775333,5428826953153294,6304864615542985,3265578102585963
"09/26/2017",13281854122999768,5432715377263547,6309124717092283,3267618875495114
"09/27/2017",13286038881876696,5435595555007530,6311542215494553,3269091208996030
"09/28/2017",13298708070875225,5442540718155533,6317461212671598,3273264784824879
"09/29/2017",13577062562102723,5448049065725879,6394455332056231,3275487183416246
"09/30/2017",13588784199610112,5458632605383388,6400274378798663,3280482488956346
"10/01/2017",13595008804015744,5463723161004520,6403645397561520,3283029375229958
"10/02/2017",13599618110193362,5466877314083023,6406388628355284,3284922425879047
"10/03/2017",13717520683860264,5470608530046327,6437436551276758,3287333930394266
"10/04/2017",13723176223463504,5473159334335891,6440301439353402,3288632680282228
"10/05/2017",13725555154523923,5474512599922129,6441444085888273,3289284864533324
"10/06/2017",13729459767282751,5477117774826157,6443608086858539,3290522369464972
"10/07/2017",13730558319402638,5477712034865144,6444299483455704,3290847875531361
