Sample-768 Sample-770 Sample-772 Sample-774 Sample-776 Sample-778 Sample-769 Sample-771 Sample-773 Sample-775 Sample-777 Sample-779
210150_s_at 7.23684946348679 7.05394691428514 7.5246882614703 8.15626164942933 8.74560651336788 8.3524946073537 6.02389018004706 6.45075845831254 7.92351930776514 7.51003229950375 7.17812166372996 6.31004320347202
201884_at 3.74034841690249 3.6348467677706 3.84367033222079 3.77109166341476 3.77536046170695 3.6304191361048 3.21437383414066 3.65224877668297 3.40271929939111 3.37518152854551 7.39542692309865 3.26170373297509
203461_at 3.31194775381958 2.57284738565048 2.81250654320762 3.41676030573665 3.36967825451358 2.75918454582051 2.65960009452958 2.63706672090605 2.8048387823949 2.83683104518897 2.81058091091247 2.73462493375289
1569624_at 3.76019912143561 4.26727405685686 4.1317631201074 3.49601714415416 3.78730038542712 3.72822125281891 3.67261044901757 4.36415698209039 4.24319071533699 3.79237550470861 3.83973136665564 3.77992792697751
202247_s_at 3.15013104679636 3.4822706305083 3.78571609022067 3.22772929703357 3.7181438287808 3.46269087705544 3.14328510280263 3.53779544042307 4.08578661238196 3.82430394797074 3.51507087995327 3.38740652395757
224977_at 4.78387964490434 8.37496217971817 6.83494300173092 8.22719548798927 7.52571200695717 7.06570204801211 7.93851236156197 7.83821856868855 5.56706052469795 7.3043576886825 7.56056498088392 6.84379806754348
210332_at 4.95168736680164 4.92799156179097 5.25738729325095 5.03234793487883 5.56623477462077 4.91056475597179 4.6883236264381 5.12955091118575 5.68039364481477 5.30656153590091 4.62570888996007 5.36093636725009
201627_s_at 5.08538344817498 5.643574527793 4.45162042690121 4.94155403326878 4.35717256662912 4.7634930417878 5.10721628217258 5.31545077555027 4.99932966456325 5.46893549412175 4.81573330341301 4.90521429850799
237345_at 3.54879862393156 3.41955343179302 3.43955454322099 3.781260268353 3.49129522468803 3.56617588143904 3.29409535108255 3.2958015020348 3.99298778235061 3.74963717813014 3.5056766562832 3.64680910793707
1552822_at 2.28998296968929 2.71636957873689 2.1905330088025 3.99013183621845 1.75263454154732 2.72018385999889 2.12957028601335 2.23587884562554 2.17279418936404 2.28205182430014 2.09223062756652 3.41598023874379
1559495_at 3.18487691939139 3.11323420831082 3.35531798305946 4.15935969648781 3.59394141658818 3.04384547257193 3.50473661808368 3.3973608504915 3.30657102295105 3.38848998815714 3.11303994603215 3.40986600100842
220506_at 2.89990969157339 3.03769150570389 3.37434311495219 3.3938736352206 3.54178751302514 2.83320637149891 3.10380249107173 2.9051470952539 3.42746155846048 3.93005498035551 4.20060408016566 3.95476746157063
203881_s_at 6.32267018388807 5.29210709120114 5.66147077140956 6.9166608203052 7.31146377808616 7.72618108239505 5.8409467407562 5.07465816951675 3.57924771265189 4.80875450018292 7.15969334689635 5.41940973643906
232129_s_at 4.31702026881857 3.68792077845523 5.45530291913777 4.66439437200392 4.44894703346548 4.57217294575486 4.63623457894466 3.4745956731262 5.10563916639162 4.57752390730242 4.78910098454929 5.40098227598976
240475_at 3.20289385352254 3.01226754579653 2.85368765143866 3.14314366906247 3.03498894993293 2.73471619223496 2.86157297489376 2.65319254830595 3.76119113956048 2.86855238518314 2.97529970572993 2.57510909776549
238247_at 4.04460701232492 4.53764644733827 4.29079208533501 3.52585279060511 4.62025357581218 4.15716257492554 4.25139634487359 3.90342986176554 5.06778122911052 5.34032127231509 3.59007146233904 4.39696170037436
1569207_s_at 3.27176293905875 2.99076857656815 3.29504653077656 3.29554998472763 3.47268740080817 2.80524690993336 2.92987543976295 3.18198487676445 3.46472503143154 2.89374868882112 3.1674539302562 3.21176242801068
238863_x_at 3.96682199200847 3.75042035703402 3.78198845090798 4.42171773120422 3.90762625286252 3.79262931362801 3.51463423183402 4.09236967909804 4.33171727393873 3.60583937820456 3.68240332876561 4.177403847818
206881_s_at 4.33146200196183 4.0304046538508 4.58244921238046 4.05219240423489 4.31340505157969 3.94230423831074 4.14341271350225 4.52188783992239 4.30784576574587 4.44564961746304 3.91894150991584 4.74340818883228
202436_s_at 10.822755246133 10.172565959286 8.8247551832721 8.71450160193503 8.44226176537737 8.25860269209754 10.1255812712976 10.360858423259 8.87106693885778 10.1025500172707 10.42094939856 9.60484272535388
242861_at 3.4770208429005 3.07985600918804 3.81973387708768 3.07396819497161 3.43564841705273 3.0511317073008 3.23345926555796 3.04830479753556 3.54570168034634 3.16677386109532 3.1796811163656 3.22960730659365
217407_x_at 6.30279933783263 6.45358981466618 6.80460792356667 6.24129379209861 6.90050367298037 6.83315299609226 6.17403667941565 6.56715218512356 7.37687062222564 6.82131254261033 7.55204736081897 7.09455189400753
233196_at 5.17543104050158 3.9166125278133 5.0019017079057 4.00423355287818 4.3218156572024 3.51508815120474 3.69119450909673 3.3543441532703 3.50075019438796 3.86495852798553 3.61939911933384 3.38528010997395
222416_at 8.0275622132884 6.87700910019608 7.2307655072657 7.37423629371932 6.87149781406102 7.60786368959444 8.22815173791866 8.70023380523554 6.99787810530449 7.41648584546622 9.28020495138977 8.27412144196384
225759_x_at 6.35145212212693 5.03891027065789 3.78332492907797 4.36434043491777 5.4368337189657 3.52718263767781 3.59832797700665 3.31529412318351 3.277570394992 3.91192531454242 3.22860212496231 3.86357526516334
205851_at 3.75360591851804 4.17473484091933 4.42508174416597 4.65782115051078 4.15359586835898 4.79817373701286 4.85783974040837 3.97204381166264 4.94448064439368 4.76771660647945 6.62744977227024 5.00626080085558
1563503_at 1.90571402733232 2.03030701349258 1.8301312884759 2.19780849742738 1.9747033597081 1.8261865062347 1.69707061710017 2.14461933928134 1.86536508676848 1.85431100684901 2.10329725959623 1.99012079870784
244513_at 2.37820251996958 2.75242327737095 2.78084845388 2.33604089481916 2.38288403027029 2.46473973426107 2.44270455453843 2.58219726625368 2.54062423536228 2.78084845388 2.57481749419466 2.18565975067158
210200_at 5.09346471810031 4.97039329816546 4.44629702816838 4.75246017614739 5.10035399399252 4.96990403613427 4.70989257162627 4.48270898290034 5.40486224750749 4.71165523024525 4.26030797690847 4.35663782696847
219612_s_at 3.43228141034525 3.41858962619554 4.44275620095885 2.80009735123539 3.82420185445046 3.0309601233957 3.14054211239458 3.54179853940637 7.01999585955419 3.0752461863131 3.73070034354541 2.739782055636
202099_s_at 5.92118721596851 5.8689006359494 6.13977052069547 5.91419301177621 5.87070397817175 5.7579341257868 5.66957623960571 5.83540713337289 6.10251989007772 6.09771790395085 5.61182592634897 5.86938815678938
1555373_at 2.2052022015223 2.22620145776633 2.39339674315659 2.31874091698272 2.37213136732416 2.05079648250609 1.8770713448535 2.36196770059721 2.03415312481719 1.9081966602157 2.25854906142377 2.29913354220414
37462_i_at 4.79615323967102 6.18258149994356 7.86863285022778 6.61836189542967 8.64650727649711 6.63038553979883 6.21458934998769 5.58113736946269 6.9404931548046 8.58014402647176 4.69419850925275 7.51520365993493
208905_at 8.3754079738732 8.01535745438385 8.78387456114569 8.82842012994419 8.43916740053322 8.62949181156167 9.45761718013341 8.80816754905191 7.06658780359371 8.81017487353174 10.0710053370745 9.3286613525104
213760_s_at 4.56956413647281 4.33648012872076 4.0489522607834 3.68194153029085 4.27053422781589 4.47292160700029 4.52610270061539 3.90413747077583 4.02711811743325 4.71493082872079 4.15991901691636 4.65454007009601
232552_at 5.30990344960207 7.14323681692054 9.07765288484679 7.79759200742317 9.0656840632233 6.71751102946863 6.53802596173218 6.26369253501381 7.70455155996232 6.61805240089136 6.05550521565397 5.19930756498889
243121_x_at 5.16105564877595 5.25865056540156 5.51343339844076 5.75573160992576 5.45174575913801 5.27138218495715 5.35655807865518 4.9607815561151 6.50527365672895 5.76555765526753 5.35028766792723 5.63981849837526
228746_s_at 3.4148018883883 3.85057772031702 3.97333664611223 4.95924962125426 3.93890752655449 3.73163225762082 4.2010648575932 3.54249674865793 2.98842435956211 3.65381518807401 4.20353896289995 3.5283771731605
1559870_at 4.96932864248448 5.18592208555323 5.16304123660769 5.1269819389925 5.21255314597909 5.74975106623812 4.95133079217518 4.60544912351874 5.60002444520943 5.66671055888047 4.90885915659019 5.06432964915516
237173_at 4.15304985886581 4.16938367545166 4.12788100501483 3.99013183621845 4.15588865794404 3.84663193413243 3.68812708518342 4.45625743170064 4.20594854700693 3.75035897742743 3.61031344975535 4.14085281561836
224159_x_at 8.52859233353829 8.72653721622106 8.58687856753941 9.44354465827016 8.99789125836885 7.70146652169672 7.99911872219487 8.70163107536936 8.54828919661527 8.14853607569656 7.99441190997969 8.20340354952567
208870_x_at 8.50726354510182 8.90934067820699 7.86331866566775 8.75985114955462 8.46778876485597 8.97135050579868 9.44239992063654 9.41686705986193 8.28063685961934 8.6192633537863 9.94062515358524 9.45312039275171
1553447_at 4.24252029700242 4.46634512425247 4.48050659708087 4.3275810523965 4.60671937764291 4.31321352071727 4.09342437696684 4.96550456619815 4.13507500068207 4.15935797687731 3.91733613971242 4.93933020914719
201476_s_at 4.09912158443401 4.71416168441449 4.68802322255765 4.49297077258823 4.47624154136098 4.28672766433197 4.25783301808248 4.14049952664593 4.43423833431808 4.48455583728535 4.26255372765971 4.62490137416491
1565692_at 5.12949163164861 2.96187135259506 4.89484875706703 2.8683541496425 3.87455531774368 3.00692594721188 3.05933614176918 3.31147589589238 4.39934104538778 3.46902563722707 2.86671101318527 3.19233636256128
216541_x_at 4.99756691600404 4.84783857281486 4.74541294138907 5.06363451537737 4.49870845990203 4.6482382132651 4.39759523191351 4.39008640187829 5.03369647472089 6.34763300366299 4.78143241234207 4.46362167267296
240871_at 3.33450146943782 3.06410113843695 3.11327812495577 2.99246164799856 3.13697707047188 3.11973163938679 2.78738814815595 3.16736660913083 3.59698189036596 3.1843336440508 2.76775966534837 3.08039318344697
235721_at 6.97369423653958 7.9763108658916 8.60675189467015 8.49622931499221 8.90002899267452 8.67746244255303 8.32310131992752 7.80365974225326 8.52199838567816 8.34550861198348 6.97764691944663 8.11967849078388
1559035_a_at 1.93460618012361 2.07625088481524 2.38706171081348 2.00232638179142 2.29179042718813 1.91217548661448 2.23314319967495 2.36137378930902 2.01910104732392 2.01095753979138 2.19145780973578 2.16141000354094
201292_at 3.77039135216887 2.08114776633841 2.39612500344835 2.499612910128 2.66179368203893 4.37749532834858 4.55133776859659 2.79778722344304 2.84409081987554 3.21613753701788 3.46466699355363 2.93345613147688
220656_at 2.08741432899807 2.11266356111968 1.88058495971382 2.14003297126525 2.08465040980627 1.80717558066902 1.93120131540135 1.99507232541839 2.1127510684938 1.8680308312336 2.04251403727976 1.92825103390759
244249_at 5.75530016909168 6.10207526950975 4.78509171487022 4.66664276307223 4.7704689679691 4.68802322255765 4.46050710745645 4.86463577007223 4.49882310399368 4.33052295495211 4.60446198648825 4.52842660995513
216872_at 2.29136545436257 2.32287882741117 2.2884232257791 2.36845426112685 2.29136545436257 2.58338724029667 2.20049793430832 2.35334588626252 3.04509839137934 2.20782312104531 2.4241935364431 2.28355377203848
221400_at 3.73343667139428 3.26447575523584 3.49889355421189 2.886343857878 3.72875447104458 2.79178871207434 3.28556305535503 3.29980255292476 3.67998229077399 2.99360346136593 3.04626096284642 2.91871134271718
1569674_at 2.33529440545546 2.29049635920102 2.52831783826635 2.34191656168691 2.22928137682507 2.17513893462976 2.13623916442795 2.40307048032144 2.2514130475673 2.19478330985891 2.22548972035079 2.11656790370352
210228_at 5.94700064996833 5.71527249952847 6.08245272330287 5.93870500637613 6.15636358297051 5.90080895425492 5.74486039196804 6.09297560041012 6.87775335257102 5.9352768388453 5.73202730644389 5.87503188729889
1569670_at 2.74770718292948 2.27933840489165 2.43770232155442 2.45179721478371 2.28040554321651 2.40280003895669 2.25742939444397 2.470395937817 2.62916103447574 2.76089813206305 2.312639091073 2.73703982662035
225653_at 5.77944404500813 6.17407744893473 5.65720733052005 5.56624709354915 5.67304190971811 5.56692561923879 6.28682221290706 5.93779052416538 6.27786703671086 6.20459592674539 7.31064494936026 5.91313682735264
1552610_a_at 3.7469630610089 3.91733613971242 3.61311881129932 4.04928971088462 3.7429053765923 3.12754341684408 3.56427768503341 2.99737266726681 3.94387473826442 3.21613753701788 2.9251350425041 3.87113814648594
233790_at 3.45790579163469 3.65354003941441 3.40318083729901 3.52512809420613 3.68229851806791 2.94769378777064 2.9905842735616 3.30978991520192 3.70399385003169 3.1388073583955 3.09570876951489 3.34920938175305
229761_at 2.74349603953397 2.65444506745953 3.08647679210602 3.6250805155266 3.21609115290511 2.84644224218275 2.85480079520686 2.88627567567568 3.23749642036597 3.20909582493277 2.96476285516276 3.13375441648111
214783_s_at 7.76438730882567 8.22880991197154 9.21999430041428 8.568422176694 8.76519839234318 8.15045877174121 8.51541206740307 7.85496287507914 8.18529634622142 8.23734016952391 6.37321938695004 8.12072345791383
233151_s_at 4.39833522861352 3.94220689819508 4.05158513664747 3.86819393086957 4.04012141701592 3.96880954440624 4.14298368450947 3.96597906730251 4.45617389203221 4.21440303781404 3.76248838365513 4.16608238688569
202487_s_at 6.882434386479 6.60447644503968 5.66110675785355 6.1388444940847 5.97338095236424 6.39037925907513 7.29031590267748 6.6842659026895 6.91994905671496 6.99986370407194 7.88109568326447 6.2732112955093
242872_at 3.64244203963705 3.31767056855261 4.2924789977674 3.98795925870257 4.73530472449599 4.45863689276158 3.60605254319611 3.31674568166853 4.07121196364694 4.16229061179989 3.27620735803577 3.2479700825116
213096_at 4.95691931208346 5.91302961940418 5.7940682826668 5.19339679508223 5.75513276664377 5.7014767079441 5.08553001966132 4.97091460153504 5.69999787302828 6.47051846617933 5.40679849549566 5.78536703039551
226476_s_at 3.64025110595498 4.11200902509988 4.31350981180874 4.52295083868295 4.4645360500137 4.34690758509387 4.32548284755583 4.19050596333459 4.59347124412892 4.97670726024138 4.22770043221739 5.09921958117123
216674_at 2.79892040859778 2.81145322278872 2.80908610623597 2.58991182680337 2.68970649528115 2.67846731529137 2.4147843029929 2.59555963427201 3.51120671151853 2.66190434205197 2.49487838869127 2.72172361857573
233809_at 6.85141408905912 6.14223774332195 4.90573472889242 4.46781405620876 5.20701035988899 4.56792816932674 5.35800796094774 5.3947480652777 5.41246033028135 5.16805179400209 5.12088775426596 5.14124190205057
222560_at 4.91077203298385 4.93186259791706 5.02621589552065 4.85523409576553 5.10291182386413 4.73258102387639 4.82995571705403 4.95093057541281 5.77206629892496 5.14065485418993 4.80108808027065 5.15686160404206
213965_s_at 5.37719304878567 5.50791901189143 5.60468651544427 5.46528575180163 5.67271936729547 5.47954876121386 5.48012783597963 5.42294261623103 5.8386948185945 5.76124394181724 5.52043971127635 5.53207605103175
1569872_a_at 6.28405141182165 4.94057589722713 5.50970093584442 4.74971352656795 6.76372569044873 7.94306373222396 4.26656973667508 5.02851865395041 5.4832747663786 5.78611564989291 5.35213751034693 4.70681264477296
216996_s_at 6.1840312515605 6.27860916662895 3.80900850932937 5.80162701157624 4.74652382587877 5.21024168250149 5.95887587561376 5.15655368846225 3.74150105550929 4.84710161928882 6.48049333702334 5.07830995224853
231570_at 3.9622492763802 3.71182426278857 3.5396966236878 4.5405358499429 3.96899963988966 3.78169370950864 3.82425186704869 3.84936602111785 4.12112210951542 3.98037246479611 3.61092021385189 4.03009985417929
238038_at 3.91837881091715 4.44566028209523 5.54683915977057 4.9546805033799 5.09342363662987 4.99259247597179 4.9546805033799 5.70995644006267 5.91225451270218 5.29317074723719 4.96256722685161 4.45641549840119
229971_at 3.40780029321429 3.95638311051741 3.60164030712759 4.19318783173743 3.82427867290757 3.83996613669679 3.35688368642246 3.97738549257523 3.86530828252607 5.76258866678056 4.35319022641052 3.65085791249592
215260_s_at 4.25482307184586 4.03719062399249 4.46810406006981 4.4616365581155 4.87337771570389 4.67575360132945 4.22719334562872 4.73907385853948 4.688658974635 4.6930303439121 4.30328353472135 4.54709031507173
234689_at 2.86049016344551 2.73581607057186 3.23345926555796 3.10198602879566 3.12767236489492 2.73471619223496 2.90467333594347 2.93389175920183 3.37546831355901 2.75844676395924 2.5845257515988 2.80039853566821
235152_at 5.21733161789033 6.06810473145483 4.72846715338898 6.50399003660673 5.45813266776199 5.91292680543815 5.98444389580204 5.01394194384182 6.30852716863624 5.49767905004817 5.2841369404387 5.15792122923317
211882_x_at 3.42637537074429 3.25992507257497 3.20421682181562 2.97648939851989 3.34415295161148 3.24037657484108 3.28962533555092 3.21208968490844 4.05207742068862 3.41556071857703 3.29988190152836 3.40920836334493
1556181_at 5.44130817762478 5.11869843129289 5.16596841939009 5.70407508478747 5.431962970407 5.59978063512462 5.38700176108568 5.28704964872669 5.43277840204421 5.35063632841589 5.97498486715722 5.50207595539383
216069_at 2.41406323383781 2.43662221629023 2.81729885508034 2.5994034609694 2.73453910526226 2.50331626062943 2.66665275603093 2.91271578007242 2.52647609639211 2.67198690020816 2.47336361934481 2.73874127391296
1569780_at 2.85441976928226 2.50489950738036 2.86929874862738 2.7119109981051 2.8049574872889 2.7797686942198 2.65884793555684 2.65979803755983 3.31406965530314 2.63987600592499 2.7018600630848 2.76265127295181
202779_s_at 3.32764041722295 3.27807119974706 3.80082111086153 3.61788443592434 4.12515803796552 3.94694416811526 3.8061782537551 4.84658108909394 3.13642412504901 4.36847932878107 4.4990024594841 3.93065634397665
207869_s_at 2.89981206941232 2.93566837668658 2.76446196716582 2.06511643112855 2.87804524466985 4.28749752940411 2.00913858066487 3.48574745142042 2.22092770132945 2.31460297287278 2.15414624311511 2.08080244835472
220973_s_at 5.93098178438437 6.11320248322336 6.66548281559762 6.55433157422687 6.51339396430725 6.59610732949931 6.21328227286291 6.12908191928341 7.12947815166576 6.90325576537327 6.61202271126683 6.78014921738713
222356_at 3.38172613984036 3.31192857333536 3.70562367803474 3.61677450361912 4.04922440213283 3.27669347874782 3.30013062756463 3.19015626445633 3.8880635433114 3.19834094031147 3.0795410535568 3.26319105736379
238430_x_at 8.53336997721814 8.70257809648714 9.20577766636397 8.67909466500891 8.92898728582645 8.83288842210651 8.44137476287717 8.64435303110336 9.02655203465826 9.15247444191964 8.11556325950266 9.44873015597891
234783_at 3.1680551233443 2.5110814510055 2.42265286588701 2.42227111873286 2.64687199957854 2.25623628415168 2.40491044722749 2.32211424748622 2.60958825638888 2.46851725708745 2.44379905075101 2.39456945522465
1555860_x_at 2.24088924640145 3.59152630317045 3.71541257135559 3.87305665587498 3.87805175054634 4.20080270404633 4.49192715083213 3.58605937676643 2.65127953755055 3.79193896662773 5.09284083726207 4.12992501433365
221681_s_at 3.63035984576003 3.12041170783378 3.36669974641697 3.31471668027009 3.164921950931 2.96761724263029 3.56049394912759 3.36795550021278 3.34506476587337 3.41896449596707 3.11783422093871 3.45909944673825
203481_at 4.25384933002447 6.02444532761856 5.50284774168779 4.98845371354753 4.84362935871087 5.77072821015049 6.01736866541389 5.26458600173152 5.17666946742054 5.46534153479698 5.7020948018347 5.06167543935163
1569552_at 2.08339075848234 2.06481135219747 2.10001564266982 2.16939894124494 2.08805909891244 2.31374592342838 1.99939007967068 2.0909543865678 2.18212238368063 2.07629902106685 2.31780242362899 2.15734976279911
201384_s_at 8.80617453232589 9.5381323543454 7.74625696852888 8.7870954615294 8.48687658458242 8.99626727989262 9.40923605482614 9.32542225156328 7.74265976478359 8.67069283993781 9.5461186831031 8.96692716503696
202696_at 6.21427443275081 7.39210846300525 6.81889557179812 7.46714807050237 6.76070439618792 6.58762005277804 7.42351359316302 7.4081555165548 5.95637428391605 6.63193371213972 7.3630909092066 7.39437844951633
221606_s_at 4.0268410518108 4.26727405685686 3.75805818037539 4.76822372430916 3.52758818420635 5.18389270504533 4.75805985049254 4.78769627522105 2.69222420502586 3.34983464490867 4.52852781788727 5.49057268160442
216991_at 3.01164876271206 2.44915952133502 2.75850649869508 2.89386628005178 2.67318862477573 2.67240407787556 2.62195208453771 3.00261105118543 3.35394797872974 3.03544736934395 2.74990149966274 2.68346644472328
209241_x_at 5.33459093694226 5.38175238947279 5.86029719525385 5.41218393898677 6.39573698956587 5.60830137584556 5.63868174197409 5.30257909697409 6.05246923448737 6.26720450081758 5.07460672584026 5.82410027055296
1557302_at 7.2395796918992 6.77101951182025 5.41787098392938 6.19288611311869 6.33805545216708 6.41400561774604 6.80118973071265 5.31722817497264 4.71736736160708 5.71932011454897 6.15463194062919 6.44549658214631
242533_at 5.06668745554732 5.33139722080395 5.33950189986095 5.36864174052461 5.45715803908069 5.22403232857443 5.71658591102534 5.74857565074696 6.19868834625974 5.81404646245109 5.11727223863074 5.57899635751038
231678_s_at 2.739782055636 2.39535241715008 2.36508175068307 2.98782918382826 2.18212238368063 2.57538841493082 2.42739732845708 2.19101284117699 2.6759626067797 2.53977796036723 2.4820334730026 2.57256795690853
37117_at 3.82461016514719 5.17028605518609 7.21097146648212 7.58091130622448 6.41655951051625 6.42083732674274 5.28190361431337 5.76631064813321 8.34995458770072 6.19330793306037 6.65990108178249 4.72220282910205
233468_at 3.09038482208938 2.69904009311495 2.7686600943379 2.7140367385911 2.73471619223496 2.27362866902787 2.65016218538673 2.40918170714851 2.59461275475077 2.74869813506628 3.01688767814689 2.65126240513544
212833_at 6.06065456696431 7.1894747789115 5.95639340847566 7.21324807956648 6.14062477331086 7.6981576219049 7.70631093716028 8.34419211769091 5.24542030497076 6.85783117109668 7.02847955326972 7.833131158786
221078_s_at 7.21372149289777 4.28337975777068 4.51627821919736 4.57736097308102 4.72245196392298 4.54845747950004 4.84603064099038 4.00015103238418 3.99021501811659 4.52907759782804 4.56816012595526 4.51987675070228
217131_at 2.07812199888154 1.87906074853686 1.83998249225188 2.00838586523828 1.93068725873806 1.99017617151652 2.03948690453621 2.07812199888154 1.97756755392024 1.93590681273418 2.01574399146168 1.94447014551914
1569168_at 2.41828531544109 2.87774050833315 2.13445630948685 2.10400416977008 2.43647341261951 2.20896705513441 2.18212238368063 1.98181287970496 2.09421078760077 2.29430712996055 2.63748528413389 2.33905164749043
223782_s_at 2.869342265121 2.8159819342835 2.4834822743707 2.93085662530658 2.68994835948502 2.40435125734652 2.47653328853294 2.69416198713467 2.67614365026054 2.6668528452614 2.92540077925704 2.68842228568111
222624_s_at 6.49679154769208 6.20303921654576 5.22408622920716 5.54342623129726 4.76819911801115 6.31491671494176 6.3738830627125 6.53664098050853 5.41114926327559 4.9438666797196 6.23395906954888 6.0240923947103
208036_at 3.77718631007103 3.93478843106225 4.25979173326038 4.12836171446154 3.91327559678249 3.79670087363303 4.07138974755633 3.90656172783493 4.24912683544782 4.12356544250482 4.05963172647693 4.0374778523558
202004_x_at 6.5308307116533 6.60227159643809 5.96024145838553 6.70750181352255 6.47565531913249 6.22923138777601 7.5454198417414 6.62117195103425 5.43632623902953 6.87839489819325 6.91813026473228 6.63221929645876
1558295_a_at 2.95687008644289 2.79514429076408 2.820157851361 3.22080629311022 2.74167533544868 2.60206643986299 3.12766975811943 4.42554432978223 3.04328049400647 2.74642822135076 3.5935972074132 2.97359053746697
1553713_a_at 5.93098178438437 5.71677945735878 6.03059238653874 5.97311838282933 5.79840214343493 5.96791889795658 6.30957791540134 5.42321935806052 5.78671290895352 6.38919275180527 5.47716045326074 6.6910752419235
1562955_at 3.43228141034525 4.89190466227779 4.03381829895649 3.65746788966119 3.78018872946307 3.95947992864467 4.35876427511788 3.19270807704684 4.28665688623401 3.76734481434671 3.73484049754469 3.91654140338356
224332_s_at 7.88262998415203 7.57435717644296 6.79308390645411 6.8716636692981 6.97063056917338 7.42720625601051 7.6381559035718 8.01296463853626 6.29379209777673 7.83127288116653 8.04994388662043 7.88093785978582
228044_at 5.2605375025495 6.06020949843644 5.26828281247849 5.77078260239501 5.1055270097772 6.22128580825582 5.25845122005334 5.54563664691747 5.31478975816831 4.24912683544782 4.55530652576739 4.16814607625981
219776_s_at 3.18210341591745 3.03872514489305 3.31402214140073 3.20697556627558 2.96369930006855 3.32430152539033 3.18510563906145 3.19355948659341 3.59227708062142 3.57603346146729 3.28073057015277 2.94477180295844
234304_s_at 1.93092260079159 2.5552135851359 2.29516301976965 2.32723996047447 2.64674642218839 3.52046157963724 3.78701519795622 3.22664302922995 2.24261211322261 2.38201591528271 2.92174027353023 2.37797813919433
213832_at 4.90242191577746 5.06194820826092 5.16719363605413 4.98272550146645 5.31007401291119 4.73096194207085 5.15739801425768 4.21467824724942 5.58303052523955 4.94600877474198 4.94047033024362 4.75827755974516
222576_s_at 4.67096535755497 3.84971104358261 3.58269714466199 4.25173047883602 4.30523861196782 3.8102384521299 4.12672010635065 3.66421583130887 4.52373635201863 4.26411099041548 3.67764580898461 4.10062222827263
211968_s_at 9.9511998424698 9.50752518925094 9.12805756534657 9.15077419200327 8.26890622002533 8.87081640789535 9.93933946105333 8.31222492947367 8.02150009742152 8.59610792568682 8.58935147414713 9.35831821241174
223241_at 3.52150647635639 4.27537616696876 4.20257226551519 3.77039135216887 4.28844076352221 4.33982036726722 4.84656165702692 5.36863348553967 4.70869878481973 5.42408948476407 4.46864651130535 5.00098622850878
1557443_s_at 2.41128625028214 2.14323421082858 2.33604089481916 6.25712453759908 3.30133897389155 3.32193761335872 2.30147648080773 6.57163656583417 2.37468495005588 2.86447306101958 4.51516589687717 4.22477203684835
216759_at 3.91338955853465 4.18507586845599 4.0055651349097 4.12821301031273 4.06622971958893 3.85582798705704 4.01367762192165 4.22392750990783 4.64733266552879 4.21489830405232 4.03583634081883 4.01007406132688
212293_at 7.57173905452891 7.46123043846745 7.17664212017174 7.42796491001181 7.17031422825095 7.63760402731244 7.94597117030921 7.23850348394562 6.39392528284478 7.00432737866246 8.54074793140474 7.70695519238211
227608_at 6.15236534135515 5.56044613081709 4.9524558041186 5.04331236329692 5.82030468751418 5.69609735842797 6.03017533688356 5.83930244562405 5.49606523878146 6.10322193849474 5.57319980488106 5.82752442829616
227260_at 7.48869752231054 7.26566561501993 8.44991048345611 8.6855932673596 7.80837597621743 8.20026058134796 7.58595741591933 7.68935754344568 6.20950064515663 6.33472757687259 7.50818988071365 8.3838231124437
232585_at 2.66521203667529 2.52171236941338 2.38090621504896 2.43541603774696 2.26921470698892 2.23645970641164 2.26597959851857 2.46119732520528 2.58819449119933 2.34851469956018 2.33604089481916 2.2147383824709
206141_at 4.35780108493641 4.37520760205423 4.12394214480517 4.52291459478957 4.40924937206823 4.40012129441676 4.36899608365104 4.42275254559595 4.49972864763821 4.44019856138961 4.4628001156782 4.27458418696124
1563521_at 5.38441320147954 5.7926494471337 6.04656622763828 6.57221761435248 5.63586715604015 5.93603402552181 5.42156470328469 5.30507783946043 5.71227369680175 5.32325186702768 4.32468422752802 5.4083672520011
210344_at 4.88396591380913 5.00244254873058 5.07830995224853 5.22070795848469 4.9586454858372 4.88874155579982 4.90443750229206 5.12135824631941 5.79676078814071 5.2810699011496 4.64680656981598 4.70030398917199
217626_at 4.97224267577458 8.51657767182159 6.35843876438701 6.01393887500942 5.88493172035696 5.6163709049928 5.52263513199205 4.59083979266354 5.44372320625863 5.21366152189532 5.47060982475488 6.04116766780172
234017_at 2.95572729230586 2.73165625756358 2.83016306294696 2.97866884694975 2.96869151593542 2.34407783132301 2.79746458694426 2.63619594406547 2.6741795685048 2.84088273169903 2.49791420991268 2.74456446373865
1557950_at 4.26775546376194 4.02950050025367 4.07464916958676 3.77440050152383 3.18237699292383 3.85301981867115 4.00604280473619 3.61859598835365 3.91047716437691 3.23498390012325 3.41573324119443 4.3497278669819
1553390_at 3.22599202284955 2.93188650278472 3.32125731646365 3.053584692507 3.11204153803339 3.1136311119731 2.91518596542554 3.43228141034525 3.53030761515371 3.36612107858501 2.91484836225217 3.14456093475173
1566478_at 2.75866867838746 2.28367549967259 2.39704516008966 2.47851268896205 2.29256517161669 2.13180051104453 2.26585455848339 2.26801706415786 2.37008590723617 2.23966178486124 2.09812149793907 2.19613400604382
