SRR5892193	SRR5892194	SRR5892196	SRR5892197	SRR5892198	SRR5892199	SRR5892201	SRR5892202	SRR5892203	SRR5892206	SRR5892208	SRR5892209	SRR5892210	SRR5892211	SRR5892212	SRR5892213	SRR5892214	SRR5892215	SRR5892216	SRR5892217	SRR402990	SRR402991
Prevotella_buccae	0.000962071861202327	0.000359373074531224	0.000436712908359244	0.000969225843220302	0.000173587211518561	0.000298605345593827	5.28674879599073e-05	0.000251228055842074	0.00095425565232532	0.000261789371516164	0.000542940631613696	0.000311608993035539	0.000356667286700857	0.000242089542186833	2.33722903968128e-05	0.000221180127047503	0.000344172311994908	0.000497422277769099	0.000438916628732882	0.000226325227099349	0.00077624507747024	0.00336638450304373
Prevotella_buccalis	0.000263912274703626	0.000274544980383503	0.00015728875646788	0.000276921669491515	0.000191073102788745	0.000138837532180307	0.000537592287206769	0.000221271322896135	0.000280397395469999	0.000388567872187514	0.000426751336448365	0.000203632853588341	0.000434909696448976	0.00034174670335021	3.21368992956176e-05	0.000353069017620274	0.00058625306178009	0.000267145758475238	0.000384767435819999	0.00026967607905619	0.000173200121169963	0.000353620211892428
Prevotella_dentalis	0.000603970732954417	0.0003874580516477	0.000418685543721091	0.00309806117743632	0.000234310943020475	0.000394884639266603	0.000100639314429703	0.000206292956423166	0.000913552804595804	0.000204162780301914	0.00047887363708328	0.000388786569217597	0.000420737486381392	0.000247095153021523	7.59599437896416e-05	0.000379282958603682	0.000393284540785192	0.000403374472738635	0.000555579524032997	0.000110347623162867	0.00162120923135609	0.0014064894303518
Prevotella_denticola	0.00189784423732411	0.00147818685680387	0.000289339202442347	0.0027927055865238	0.000927706013207253	0.00209860953165007	0.0010688149975509	0.00144541236464152	0.00286955076493088	0.00189426837691413	0.00416978405079318	0.00113193778400352	0.00139064811288165	0.00248096275188461	0.000526850379361489	0.001217309884417	0.000892141037946351	0.00164474300890486	0.00258023105416592	0.000942458781503261	0.00327958286118186	0.00242739297993954
Prevotella_enoeca	0.000400914243495312	0.0017997311866476	0.000765261628889573	0.00352209748384521	0.000486743627902777	0.00329024020986095	9.87284413709113e-05	0.000377182501182951	0.000690817776742619	0.000289779430105942	0.000446297199186458	0.000265229980118622	0.000732821362244642	0.000350392758428311	7.49860983564411e-05	0.000366585580939843	0.000373562307176495	0.000644274332135604	0.000322253733432768	0.000314152927167754	0.00218989464944856	0.00202981997334862
Prevotella_fusca	0.0276557434099912	0.0131827443607945	0.00662145103159341	0.00881327938305808	0.00966174974001659	0.0194853941520794	0.0225527607975475	0.0162985052271095	0.0155111768889231	0.0051155948257907	0.0215015348931656	0.012828507440027	0.014867829378401	0.022847883127178	0.00534738527370413	0.0177243104402345	0.0121887270806376	0.0105014841431026	0.0170440087660059	0.0149639258981931	0.00412665066026411	0.00485278810557461
Prevotella_histicola	0.0264731840052648	0.0217480892185212	0.000653491968133027	0.00666342767213958	0.100003719725961	0.0231677282970426	0.00416442935279366	0.0856408528137202	0.0295220015851498	0.0929566310506892	0.0383935038239309	0.0556240169370358	0.0744008550566741	0.0395875558694428	0.0129268242803039	0.0321935866774198	0.017893479829569	0.00352726136541165	0.0663345222676449	0.0645066307098561	0.000689294409352526	0.00143445939061448
Prevotella_intermedia	0.0102246893449777	0.000217801863352257	0.00949185816610324	0.0163074720636722	0.00142716665294289	0.00697885343919404	7.8982753096729e-05	0.000271653101032486	0.00787939293963881	0.000330941280973264	0.00175695588390192	0.000120657900791668	0.000427528337038776	0.000115129049197874	0.000444073517539443	0.000185135958195318	0.000348039416624064	0.000323074519606311	0.00112722771100356	0.000172840409750001	0.0195035958308557	0.0231491378259749
Prevotella_loescheii	0.00109051120694453	0.00330027139258499	0.00128535109870027	0.0116863417040325	0.000306162059876143	0.00241395910223047	0.000238222174662715	0.00131605374510224	0.0072292780106257	0.0016011959987388	0.00336840367853137	0.000252910554812565	0.000880153296072231	0.00128189142921111	0.000317473611223374	0.000881853358394953	0.00161528960359857	0.00238775191376347	0.00323618469189109	0.000405921613777689	0.0112054167461377	0.00422546185396884
Prevotella_maculosa	0.000581035135500452	0.00105633903725845	0.000525497679202145	0.00189394641812947	0.000450818069474943	0.00112256075014128	0.00020510037497699	0.00060526217247589	0.00146304124894427	0.000838055283658663	0.00135626569777101	0.00044422398309485	0.000999140809764653	0.000917847004870004	0.000264885957830545	0.000656167710240927	0.000597080954741728	0.000605530385877207	0.00162029353264932	0.000254475130967428	0.000589721870056434	0.00155632850318758
Prevotella_marshii	0.000263912274703626	0.000156473443934648	0.000196948958671816	0.000956863268689431	0.00011763235945397	0.000311861190374861	8.15305838417848e-05	0.000167485370561382	0.000312055165926289	0.000238738735030464	0.000272556197070075	0.000205444533780408	0.000246537404300675	0.000175651434744582	0.000124652215449668	0.000125335405326919	0.000146563265445023	0.000165599125136697	0.000278890355368386	3.49058807964171e-05	0.000510484567658839	0.00137252590717569
Prevotella_micans	0.000126298689979835	0.000335873399801113	0.000132951814206375	0.000964280813407954	7.05794156723818e-05	0.000656513154681755	0.000102550187488495	0.000142975316332887	0.000549488444348466	5.51568801622106e-05	0.000209575083802886	0.000244214489890643	0.000214649931648612	0.000135606548067061	9.93322341864544e-05	0.000212988270490188	0.000177886812941188	0.000273707233244806	0.000660135892462344	5.51738115814334e-05	0.000492954191022203	0.00073720823835201
Prevotella_multiformis	0.00282933530192115	0.00190347365313907	0.000434459487779475	0.00154903058871816	0.00157150473724587	0.00351907795134407	0.00169558136083462	0.00157885599321889	0.0032799711462035	0.00261707047814429	0.00301223462419278	0.00214756569967633	0.00295608681659684	0.00195355339212044	0.000319421302089775	0.00207745482293507	0.00127305084391824	0.00129448523668177	0.00269029038935471	0.00182129878026467	0.000889140703010176	0.000996929297934019
Prevotella_multisaccharivorax	0.000524766469746724	0.000727916753835176	0.000159091492931696	0.000383239810457007	0.000344631020670549	0.000165349221742376	0.000791738404026082	0.00021310130481997	0.000383285149452942	0.00106773841149832	0.000614608794986703	0.000283346782039292	0.00128347077424555	0.000275763651438385	9.73845433200533e-05	0.000431710840570497	0.000272630876355517	0.000404936728636151	0.000374201739641876	9.06426904552121e-05	0.000195639003264857	0.000927004397277324
Prevotella_nanceiensis	0.00148897898671142	0.00304406762174694	0.0251287942532367	0.00144271244775267	0.00393909441522888	0.00856885713687706	0.00285802913826632	0.00266887257154723	0.00236302643763023	0.000260966134498817	0.0195241451128285	0.0121668818338841	0.00256782731162033	0.00911203194125779	0.00268781339563347	0.0125589352880195	0.0226221753701012	0.0271907514450867	0.00165397168921709	0.00458449334395523	0.0078963828522063	0.0228834232034795
Prevotella_nigrescens	0.00272811286515765	0.00234079686823847	0.00233814919356838	0.0100050315678341	0.000943920203294151	0.00919885860199675	0.00049427916454082	0.00560599406992855	0.0042613620303485	0.0102715282654314	0.00437175796575348	0.00070510593075251	0.00187338901830872	0.00203591844312761	0.00157665575635166	0.00131684094158838	0.00349083534873936	0.00266677081705983	0.00448733921431722	0.000463347417668569	0.0061840156623397	0.0158749503033742
Prevotella_oralis	0.000140365856418267	0.000188570560639191	0.000139712075945682	0.000857962672442462	6.8353938601631e-05	0.000265116895620688	8.02566684692569e-05	3.268007230466e-05	0.000590191292077982	0.00012677850067135	0.00020414567748675	5.86984382229736e-05	0.000128435653737478	6.5072940850972e-05	2.53199812632139e-05	6.1438924179862e-05	0.000109439061005122	9.74847680049992e-05	0.000175434580290926	2.30829211718242e-05	0.000183017132086479	0.00160827271510398
Prevotella_oris	0.00116879804625407	0.00111824061947435	0.00185276240068612	0.00346646589845629	0.000973169330509733	0.00153628264251777	0.000759890519712885	0.00155706927834911	0.00168012310350169	0.0119723359432691	0.00538379930308141	0.000650030852913671	0.0016215370352327	0.0020322779988842	0.00179966636055459	0.00118781920081067	0.00173439642617659	0.00172348070613967	0.0025185978264602	0.00118961493746499	0.00367506815810436	0.00337637377456612
Prevotella_oulorum	0.00210548784627401	0.00168567178978681	0.000539018202680759	0.00218570317705803	0.00326318523631228	0.00108349089183928	0.0005458727371282	0.000738705801053251	0.00203401175181665	0.000791130773669917	0.00458893421839895	0.00278056675878457	0.00713157420775869	0.00152944163776306	0.000157762960178486	0.00107149483769679	0.000571558064189296	0.00165224183721294	0.00285559951080827	0.0009492147584316	0.000590423085121899	0.000891043019796738
Prevotella_pallens	0.0778669649721439	0.0252678819628533	0.00134484140200618	0.00905434958641007	0.0418243443665068	0.00892188121367724	0.00129429801848833	0.0222353850291227	0.0358015464820868	0.0437830375305524	0.0352813681235212	0.0238822929639052	0.0448892943715658	0.0207405209657735	0.00069337794843878	0.0233250827684707	0.0742244328310996	0.0210339009529761	0.0460585110644851	0.0150410566347916	0.000780452367863033	0.0054960971916162
Prevotella_saccharolytica	0.00043271827196481	0.000467127680610762	0.000376771920937387	0.00173199669177506	0.00055954852064591	0.000530931467282482	0.000503196572148516	0.000381267510221033	0.00095086374834786	0.000368810183771199	0.000639584064040933	0.000178269330899401	0.000356667286700857	0.000539695859085684	9.44630070204517e-05	0.000256405110243958	0.000691825018156056	0.000600843618184659	0.0012995806299092	0.000716133554403912	0.000645117860228203	0.0024833329004649
Prevotella_salivae	0.00736385582255309	0.0165133933816892	0.00119927043255309	0.0052602754628857	0.0107452391481764	0.00345210105139779	0.0210393493349843	0.0128473534247695	0.0186780845692112	0.0156242153522178	0.0166726209155934	0.00960589071437811	0.0374128630521626	0.00971179513035976	0.000488870407466668	0.00427819708705773	0.00926906308562466	0.00157006717700359	0.0161945708170189	0.00904512711089092	0.000403899877708093	0.00812926916491688
Prevotella_scopos	0.134619724736134	0.0530679971685758	0.0136007452512541	0.042542091475634	0.0480792066364998	0.0418187019039579	0.115626928787494	0.0687547871199665	0.073318265742109	0.0267683748560364	0.10649889077229	0.0575552680217793	0.0922587255049588	0.0994073356771727	0.0299700932067464	0.0858449224210704	0.0704006397737899	0.0500699890642087	0.0788088674366124	0.0772230682832218	0.013979423545119	0.0147841218531297
Prevotella_shahii	0.0015877549597465	0.00145067504248569	0.0159708930170552	0.00785394359946247	0.000581485366057596	0.00101302561168747	0.00076562313888926	0.000587560466644199	0.0010876705421054	0.000526048454084367	0.0019741321365474	0.00057575196503892	0.000772680703059721	0.00126778470776789	0.000279493639328553	0.00106698931659027	0.0160364961866481	0.0179459459459459	0.00841799831124956	0.000766803381366453	0.012477420874892	0.0411897621954021
Prevotella_veroralis	0.00992071622672113	0.0169524360851835	0.00107398024831793	0.0083694629573998	0.0160482330824797	0.00487745320337954	0.00489438286125214	0.00844030950751812	0.0189980541777516	0.00325096298150104	0.0418422627159411	0.00543902627262381	0.0368185159924533	0.0189152932332333	0.00253491966262099	0.0148772306937397	0.00854552780950952	0.00583502577722231	0.0174190909803293	0.00934914607266616	0.00264217836667377	0.00520041475455361
Propionibacterium_acidifaciens	4.2201499315296e-05	0.000184558421051123	3.8308149856074e-05	0.000802331087053541	0.000372290521407023	0.000196744643592194	0.000209559078780838	4.83392736173095e-05	0.000470344018207741	0.000670114932119992	0.000235636234120344	5.43504057620126e-05	5.52125683882949e-05	0.000350847813958737	0.000567751887555911	0.000184726365367452	0.000149270238685432	0.00145071082643337	0.000775478075740193	6.24927865871338e-05	0	0
Proteus_mirabilis	0	0	1.53232599424296e-05	0	0	0	0	1.83825406713712e-05	0	0	0	0	0	0	4.96661170932272e-05	2.00700485654216e-05	0	1.93719731291986e-05	0	3.04018961775246e-05	4.83838395171153e-05	4.39527946984938e-05
Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_fluorescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_otitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_stutzeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoramibacter_alactolyticus	2.29355974539652e-05	4.41335354687469e-05	3.51533610443973e-05	0.000412909989331098	3.68793343152986e-05	0.000336279851813609	5.73261917637549e-05	1.42975316332887e-05	5.87930022759676e-05	3.70456657805892e-05	2.17176252645478e-05	1.70297938054306e-05	3.18874726520634e-05	2.73033318255827e-05	0	3.80921329915145e-05	3.5190652125322e-05	1.74972660521793e-05	6.07527530242104e-05	3.37798846416939e-05	0	0
Pyramidobacter_piscolens	0	5.55967914346551e-05	5.81382509580418e-05	0.000228707628821117	1.52604141994339e-05	4.53489426719597e-05	0	0	0.000107410292619556	1.39950292948893e-05	0	0	0	0	0	0	0	0	2.35526977304004e-05	0	0.000126218711783779	0
Rothia_dentocariosa	0.00163668423431496	0.00513439234713032	0.00169276953952252	0.00588334921924161	0.000605647688540033	0.00255070360628746	0.00520394429677642	0.0118744404388661	0.00408385238886144	0.013264818060503	0.00423710868911328	0.00362589673640307	0.00222917054188036	0.00272714779384528	0.0121876755965047	0.00185217876760891	0.00510612495233794	0.00653241680987346	0.0107109745005727	0.00733079796532495	0.0141049410418373	0.0103408938799729
Rothia_mucilaginosa	0.0435556169889781	0.0940967097589564	0.0880068900587647	0.02051940120634	0.0635151155992272	0.151557561761772	0.0862128597935111	0.0749354057945853	0.0135009084649486	0.121818497641838	0.0215818901066444	0.0806969461231674	0.0521156452341515	0.0619721924666467	0.299788578156452	0.149856089559929	0.083100211375939	0.0674216528667396	0.0658848198240636	0.12511731472437	0.0348959677328875	0.0135314672042227
Scardovia_inopinata	0	1.77680467471578e-05	0	0	2.0029293636757e-05	0	4.07652919208924e-05	0	0	8.72631238387213e-05	4.01776067394135e-05	0	0	0	0	0	0	0	0	0	0	0
Scardovia_wiggsiae	0	0.00031867851585225	0	0.000161949726354413	0	1.9534929150998e-05	0.00175290755259837	0	0.000266829779560161	0.00247547371116071	3.47482004232765e-05	9.67437222563825e-05	2.09630607249676e-05	0.000159269435649232	0.00226516447762444	2.41659768440791e-05	2.43627591636845e-05	0.000538353382284018	0.000474355734663672	0.000233081204027688	6.59142161537512e-05	0
Selenomonas_artemidis	0.000149540095399853	0.00164325774271295	7.34615109004714e-05	0.00331811500408583	0.000582757067240882	0.000370465977827855	0.000256056989878105	0.000183144571874032	0.00156253709894975	0.00543912697360784	0.00118686822070754	0.000228634040238866	0.00221676985807122	0.000372690479419204	0.000257095194364941	0.000705728442412682	0.000211917333677763	0.000297765974066552	0.00196191770907532	0.000247719154039089	0.000331674725965152	0.000187798304620837
Selenomonas_sputigena	0.000570943472620707	0.00342006241742873	0.000356040451603512	0.00493884852508305	0.00139060524392341	0.00159418975392966	2.2293519019238e-05	0.000305694843016507	0.00309115515812491	0.00208608260195585	0.00161579131968236	0.000810183381892401	0.00407480564880673	0.000954706502834541	0.000762520974196018	0.000930185312083111	0.000546035173636865	0.00117137947195751	0.00493814225125049	0.000365948750285018	0.00111984045954831	0.000283695311235733
Serratia_marcescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shuttleworthia_satelles	8.10391110040104e-05	0.000100876652499993	0.000209568113918523	0.000398074899894053	0.000149742814331945	0.000610466535968688	7.51610069791454e-05	3.74459161824229e-05	0.000361803090929031	0.000108667286289728	0.000163968070747336	4.6016676878504e-05	0.000122825820585726	9.10111060852756e-05	0	7.57746731551632e-05	0.00012645432137341	0.000162787064521169	0.000282632372764805	4.33508519568406e-05	7.01215065465438e-05	0.000157830490053682
Simonsiella_muelleri	0.000897852188331224	0.000122656838835219	0.000140613444177589	9.02467940753598e-05	0.000667325195929412	3.62791541375678e-05	6.8154472430242e-05	4.97009432966704e-05	6.78380795491933e-05	0	0.000115103413902103	0	0	0.000161544713301364	5.35614988260293e-05	7.49554874994317e-05	6.30338054552472e-05	0.000108733010467115	3.49988685900343e-05	3.04018961775246e-05	0.00226141858612604	0.000433534384071507
Slackia_exigua	0.00090702642731281	0.00106149750244311	3.19985722327207e-05	0.000835710038286893	0.000149424889036124	0.000766745969176673	6.94283878027699e-05	0.000142975316332887	0.000826493935841006	0.000552392038639453	0.000158538664431199	3.87699561102357e-05	0.000138474302535349	0.000194308711492063	0.000142181433247278	6.18485170077278e-05	7.65686716572941e-05	7.62380877987814e-05	0.000689631794292939	1.52009480887623e-05	7.22251517429402e-05	0
Sneathia_sanguinegens	4.77060427042476e-05	6.24747450142001e-05	6.39971444654413e-05	0.000202746222306288	3.94227366818709e-05	8.6511829097277e-05	1.52869844703347e-05	2.4510054228495e-05	0.00010514902330125	1.7287977364275e-05	7.38399258994626e-05	3.65959398797552e-05	0.000101272251107942	4.18651087992268e-05	1.4607681498008e-05	1.47453418031669e-05	6.69009100844034e-05	3.34322762068427e-05	4.29231407236269e-05	4.22248558021174e-05	3.64631834042028e-05	4.79485033074478e-05
Solobacterium_moorei	0.00781186449282055	0.00534760890809621	0.0123095352590465	0.00843127583005416	0.0219203132963035	0.00400605582803681	0.00499884392179943	0.00421096348342337	0.0233148173063986	0.00494271505214795	0.00935486708270397	0.0149641160504357	0.0132542642113313	0.0076631351323802	0.000240539822000532	0.00688525543642321	0.0135584555402848	0.014776753632245	0.0126172021860425	0.00366680647785588	0.00274736062649359	0.00196389078130088
Sphingomonas_echinoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39527946984938e-05
Staphylococcus_aureus	0	0	0	0	0	5.58140832885658e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_capitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis	0	5.27309774431781e-05	0	0	1.87575924534708e-05	6.97676041107072e-05	0	0	0	9.30257829601463e-05	3.0404675370367e-05	1.37687694597099e-05	0	2.18426654604661e-05	2.33722903968128e-05	0	0	3.49945321043587e-05	1.56284255968078e-05	0	0	4.19549403940168e-05
Staphylococcus_pettenkoferi	0	0	0	0	0	0	0	0	0	6.00963022662892e-05	0	0	0	0	4.86922716600267e-05	0	0	0	0	0	0	0
Staphylococcus_warneri	0	1.83412095454532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia	0	0	0	0	0	2.79070416442829e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_nitritireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stomatobaculum_longum	0.00403207803240708	0.00954545324281182	0.0107398024831793	0.0057300532950588	0.013124274136809	0.00446303363496194	0.0123404182136776	0.00708953318559217	0.00693983553788248	0.00396717918659243	0.00760442648638142	0.00381177512410915	0.0080512915902696	0.00551845841748068	6.32999531580347e-05	0.00808044730813546	0.00461345582258343	0.00706077175441337	0.00534910380884542	0.0025897911558632	0.00101535941479396	0.000239742516537239
Streptococcus_agalactiae	0.000125687074047729	0.00013125428080965	0.000186132539888924	0.000159477211448239	5.75444785436987e-05	0.000161860841536841	7.00653454890338e-05	0.000404415894770167	0.000115324735233629	8.4793412786682e-05	0.000165053952010563	0.000103265770947824	0.000106586829883286	0.000126960492988959	0.000297022857126163	9.42063504091218e-05	0.000176726681552441	0.000221215435088267	0.000148359983834485	0.000249408148271174	7.78348722666637e-05	4.59506490029708e-05
Streptococcus_anginosus	0.00360150041620464	0.00380752046907643	0.00117718691087136	0.00497469999122257	0.00054524188233394	0.00312489098811858	0.00133442635272296	0.00133307461609425	0.00141329332394153	0.00762811420273199	0.00151154671841253	0.000726121420980489	0.000731049835986194	0.00147073947433805	0.00144323893200319	0.001366811266588	0.00122045822096172	0.00167661302921419	0.00185229861122728	0.000910367891093652	0.000722952732494867	0.000379592317850628
Streptococcus_gordonii	0.00610667927410975	0.00796352391951648	0.00327331873417254	0.0049907713381127	0.0017845146854463	0.00443094053707102	0.00205673636894627	0.00519204648740285	0.00245686911433995	0.00652086041440105	0.0094471669900783	0.00912543312744192	0.00310548553105928	0.00409777505148953	0.00334321137217743	0.00507362635877301	0.00533351070453232	0.00734728948601781	0.00349746555362927	0.00516044037709611	0.00361826973780166	0.000980946463498203
Streptococcus_intermedius	0.00101161275170289	0.00205650812028394	0.00191180201987607	0.00515272106446712	0.000440644460008654	0.00270000627908437	0.00657913594142028	0.00243875039573525	0.00114646354438137	0.0039062596473088	0.00284826655344545	0.00172725589511676	0.00139448641977496	0.00121044771093417	0.00270242107713148	0.00176575468092924	0.00131674912622771	0.00161224808623653	0.00149592648388599	0.00327045583139334	0.000574295138616194	0.000475489324465524
Streptococcus_mitis	0.015715471375457	0.0112265397302123	0.0186362388788061	0.0191273753141639	0.00573505441132475	0.0137156132921239	0.00989577461379663	0.0252739509186164	0.0118456593239483	0.00584909900824637	0.0338773236501681	0.0359868529991822	0.0305842198345985	0.0145299230865142	0.00892334570441649	0.011983866957696	0.0307655242981785	0.0263655678800187	0.0140319048805592	0.0177102305195628	0.0454829127912847	0.012029080767256
Streptococcus_mutans	0.000236083749792815	0.00113543550342321	0.000135205234786144	0.000203982479759375	0.000564635325379054	0.000246977318551904	0.000357970219680336	0.000280503953948331	0.00241277436263298	0.000647887532651638	0.000564658256878243	0.000446035663286917	0.000299978446430522	0.000650274352979294	0.00841791992458541	0.000684839208191529	0.000776127899071663	0.00063708795500703	0.000371560315597345	0.000732460498647397	8.97555283795761e-05	4.39527946984938e-05
Streptococcus_pneumoniae	0.00900512717635884	0.00727458223596539	0.0111801208644662	0.0101422561451267	0.00336746473334175	0.00819350742676146	0.00614664167244706	0.012873905983517	0.00723945372255808	0.00240220561661687	0.0183123016230667	0.0171932073587551	0.0158061477866256	0.00874343696161243	0.00578853725494397	0.00702083066244677	0.0185860782686509	0.0165521012341822	0.00860465894372974	0.0100247437655	0.0286214953271028	0.00731414460869027
Streptococcus_pyogenes	2.8134332876864e-05	0.000110620420071015	5.45327780304113e-05	4.94502981234848e-05	7.85275480679203e-05	6.90699280696002e-05	4.01283342346285e-05	6.0594300731557e-05	5.42704636393547e-05	4.36315619193606e-05	0.000219348015171933	9.38450339490751e-05	4.57644283432391e-05	5.82471078945764e-05	3.70061264616203e-05	6.1438924179862e-05	7.11547251764753e-05	8.52991720043743e-05	3.65396992826773e-05	4.72918384983715e-05	4.41765491243226e-05	0
Streptococcus_salivarius	0.0273224127269936	0.140839282285544	0.00318273122686582	0.0316654984033735	0.0770682709600994	0.0794046032665192	0.131717116900207	0.0832579308748387	0.0811886136044746	0.076366758677124	0.0624251420604163	0.0770166989810024	0.045723092730542	0.0847741149852517	0.220337398488787	0.0501915051266686	0.0267394816687639	0.0310392126230277	0.0544274229122404	0.0596029174560369	0.000943134263051015	0.000845092370793768
Streptococcus_sanguinis	0.00814794744751265	0.00298961715590888	0.00483088303890891	0.00641617618152215	0.00165480116475111	0.00408628857276412	0.00810719743076748	0.022530867349544	0.00541121747870732	0.00292413788561451	0.0193189135540785	0.00445347224813931	0.00610526999536451	0.00806312894362499	0.00943266686598036	0.00496672263070005	0.00580375062743773	0.00622715200749883	0.00286066224022695	0.00502869882699351	0.00895521760105912	0.00184601737733674
Streptococcus_sobrinus	9.96933969332354e-05	0.000265374375610777	0.000175766805221987	0.000135988319839583	0.000169772107968702	0.000203721404003265	0.000202552544231934	0.000170208709920104	0.000764309029587578	0.000194283936093757	0.000291016178544941	0.000228271704200453	0.000201953993463068	0.000332645592741682	0.000403172009345021	0.000262139409834078	0.000244787723025592	0.00024683643180753	0.000109398979177654	0.000184663369374594	9.81701091651614e-05	3.79592317850628e-05
Streptococcus_thermophilus	0.00181649931835404	0.0100922505523856	0.00101133515620035	0.00173446920668123	0.0046258130542034	0.00578233902869542	0.00786515350998718	0.00509468710532855	0.00469100320082672	0.00511971101087743	0.00460630831861059	0.00601803926200845	0.00378398008804485	0.00519946449065179	0.0126697290859389	0.00377234994464353	0.00312462054035826	0.00321449773472895	0.00300704115602804	0.00382782392798129	0.000433350910457641	0.000155832635749205
Tannerella_forsythia	0.000586539678889403	0.00408894340303948	0.00261577060899593	0.0126963640432047	0.00110542625357149	0.00220116790969281	3.50326727445169e-05	0.000665175638367767	0.00751080604075486	0.00153369056331639	0.000197630389907385	3.40595876108612e-05	0.000243289606160187	0.00012559532639768	0.000157762960178486	5.28374747946814e-05	0.000373562307176495	0.000574285267926886	0.00123068348608102	2.30829211718242e-05	0.00382512818211397	0.00602552858230261
Treponema_denticola	0.000328743563506835	0.00439673182572412	0.00386191218960822	0.00904569578423846	0.000690851667820206	0.00157535250081977	7.77088377242011e-05	4.56159342585879e-05	0.00253036036718491	2.14041624510071e-05	0.000127048107797605	4.02193002638893e-05	3.77925601802233e-05	3.41291647819783e-05	2.53199812632139e-05	2.78523122948708e-05	0.000139215766649626	0.000185908451804406	0.000250054809548924	2.42089173265473e-05	0.0021506266057825	0.00103089282111013
Treponema_lecithinolyticum	9.11307738837551e-05	0.00133317666883513	0.000615634502392907	0.000357278403942178	0.000136072026611619	0.000925118430507978	0.000142041564036859	2.17867148697733e-05	0.00156479836826806	0.000636362214408788	5.5379944424597e-05	0	0	0	0	0	0.000102864983135557	0.000129667239493829	0.000290776763568775	0	0.000385668286005991	0.00268112047660812
Treponema_maltophilum	0.000122017378455095	0.00085859787184653	0.00066791385984355	0.00165040369987131	0.000189483476309638	0.000516977946460341	3.50326727445169e-05	4.902010845699e-05	0.00088754820743528	2.46971105203928e-05	5.5379944424597e-05	0	7.38135941019986e-05	3.91347756166685e-05	2.62938266964144e-05	1.72028987703614e-05	7.11547251764753e-05	0.000115294485236682	9.6632096295755e-05	0	0.000613563182282259	0.000393577297981967
Treponema_medium	0.000872470127148836	0.00287670408464468	0.00363521807928345	0.00644708261784933	0.000562091923012482	0.00197023714008637	4.84087841560597e-05	0.000460925186463642	0.00295547899902652	0	0.000182428052222202	0	0.000497798878623878	0.000280769262273075	0.000103227615919257	4.05496899587089e-05	0.000726628959818463	0.000702702702702703	0.00222231809613199	2.08309288623779e-05	0.00506627884798779	0.00676873038356805
Treponema_putidum	0.000129356769640364	0.000894707128139141	0.00106091040895527	0.000934610634533863	0.000159280573206591	0.000472326679829488	3.63065881170448e-05	3.33609071443404e-05	0.000596975100032901	1.64647403469285e-05	3.0404675370367e-05	2.02908181511514e-05	3.18874726520634e-05	1.86572767474815e-05	0	2.12988270490188e-05	6.38072263810784e-05	0.000124668020621778	0.000221659501070217	0	0.000673166462846821	0.000347626648978997
Treponema_socranskii	0.000179203468106981	0.000958901361548227	0.000750389053063097	0.003944897532801	0.000206651442284001	0.000870699699301626	0.000354148473562753	0.000121188601463114	0.00125952701029669	0.000391860820256899	0.00012487634527115	0	7.20420678435506e-05	0.000112398716015315	1.85030632308101e-05	3.48153903685885e-05	0.000227772462657304	0.000146852054366505	0.000367818298200926	0	0.000560270837306885	0.0011028155760713
Treponema_vincentii	0.00031865190062709	0.00155441750897716	0.00156162046177996	0.00171592534488492	0.000283589363872813	0.000803722799355347	2.10196036467101e-05	0.000138890307294805	0.00104018388642096	0	4.4521131792323e-05	0	0.000132864469383597	7.41740514594996e-05	3.31107447288181e-05	1.80220844260929e-05	0.000205343255808198	0.000158412748008124	0.000694914642382001	0	0.00306290740595304	0.0027870067547454
Veillonella_parvula	0.0965625349767861	0.120626123040858	0.105773759277896	0.0575181142623314	0.129792684093848	0.122401680003907	0.145821907904836	0.135042228780931	0.135313225372799	0.196754470382813	0.134004263169839	0.291769645588251	0.100277539113824	0.137799005612655	0.136036468563782	0.102897500623605	0.106753743550636	0.0807711295110139	0.117015525410059	0.203006409733111	0.0213800473460412	0.0211313049784531
